Site,timestamp,temperature,radiation,power
siteA,2019-05-19 19:00:00,20,0,5.2
siteA,2019-05-19 19:15:00,19.96,0,5.2
siteA,2019-05-19 19:30:00,19.92,0,5.2
siteA,2019-05-19 19:45:00,19.88,0,5.2
siteA,2019-05-19 20:00:00,19.85,0,5.2
siteA,2019-05-19 20:15:00,19.81,0,5.2
siteA,2019-05-19 20:30:00,19.77,0,5.2
siteA,2019-05-19 20:45:00,19.73,0,5.2
siteA,2019-05-19 21:00:00,19.7,0,5.2
siteA,2019-05-19 21:15:00,19.14,0,5.2
siteA,2019-05-19 21:30:00,18.6,0,5.2
siteA,2019-05-19 21:45:00,18.05,0,5.2
siteA,2019-05-19 22:00:00,17.5,0,4.8
siteA,2019-05-19 22:15:00,17.31,0,4.8
siteA,2019-05-19 22:30:00,17.12,0,4.8
siteA,2019-05-19 22:45:00,16.93,0,4.8
siteA,2019-05-19 23:00:00,16.75,0,4.8
siteA,2019-05-19 23:15:00,16.56,0,4.8
siteA,2019-05-19 23:30:00,16.37,0,4.8
siteA,2019-05-19 23:45:00,16.18,0,4.8
siteA,2019-05-20 00:00:00,16,0,0.4
siteA,2019-05-20 00:15:00,15.9,0,0.4
siteA,2019-05-20 00:30:00,15.8,0,0.4
siteA,2019-05-20 00:45:00,15.7,0,0.4
siteA,2019-05-20 01:00:00,15.6,0,0.4
siteA,2019-05-20 01:15:00,15.47,0,0.4
siteA,2019-05-20 01:30:00,15.35,0,0.4
siteA,2019-05-20 01:45:00,15.22,0,0.4
siteA,2019-05-20 02:00:00,15.1,0,0.4
siteA,2019-05-20 02:15:00,14.97,0,0.4
siteA,2019-05-20 02:30:00,14.85,0,0.4
siteA,2019-05-20 02:45:00,14.72,0,0.4
siteA,2019-05-20 03:00:00,14.6,0,0.4
siteA,2019-05-20 03:15:00,14.55,0,0.4
siteA,2019-05-20 03:30:00,14.5,0,0.4
siteA,2019-05-20 03:45:00,14.45,0,0.4
siteA,2019-05-20 04:00:00,14.4,0,0.4
siteA,2019-05-20 04:15:00,14.35,0,0.4
siteA,2019-05-20 04:30:00,14.3,0,0.4
siteA,2019-05-20 04:45:00,14.25,0,0.4
siteA,2019-05-20 05:00:00,14.2,0,0.4
siteA,2019-05-20 05:15:00,14.15,0,0.4
siteA,2019-05-20 05:30:00,14.1,0,0.4
siteA,2019-05-20 05:45:00,14.05,0,0.4
siteA,2019-05-20 06:00:00,14,0,0.8
siteA,2019-05-20 06:15:00,13.95,0,0.8
siteA,2019-05-20 06:30:00,13.9,0,0.8
siteA,2019-05-20 06:45:00,13.85,0,0.8
siteA,2019-05-20 07:00:00,13.8,0,0.8
siteA,2019-05-20 07:15:00,13.9,4,0.8
siteA,2019-05-20 07:30:00,14,8,0.8
siteA,2019-05-20 07:45:00,14.1,12,0.8
siteA,2019-05-20 08:00:00,14.2,17,4
siteA,2019-05-20 08:15:00,14.3,55,4
siteA,2019-05-20 08:30:00,14.4,94,4
siteA,2019-05-20 08:45:00,14.5,133,4
siteA,2019-05-20 09:00:00,14.6,172,4
siteA,2019-05-20 09:15:00,14.92,213,4
siteA,2019-05-20 09:30:00,15.25,253,4
siteA,2019-05-20 09:45:00,15.57,294,4
siteA,2019-05-20 10:00:00,15.9,335,4
siteA,2019-05-20 10:15:00,16.23,367,4
siteA,2019-05-20 10:30:00,16.57,400,4
siteA,2019-05-20 10:45:00,16.91,432,4
siteA,2019-05-20 11:00:00,17.25,465,4
siteA,2019-05-20 11:15:00,17.58,485,4
siteA,2019-05-20 11:30:00,17.92,505,4
siteA,2019-05-20 11:45:00,18.26,525,4
siteA,2019-05-20 12:00:00,18.6,546,4
siteA,2019-05-20 12:15:00,18.97,551,4
siteA,2019-05-20 12:30:00,19.35,557,4
siteA,2019-05-20 12:45:00,19.72,562,4
siteA,2019-05-20 13:00:00,20.1,568,4
siteA,2019-05-20 13:15:00,20.26,558,4
siteA,2019-05-20 13:30:00,20.42,548,4
siteA,2019-05-20 13:45:00,20.58,538,4
siteA,2019-05-20 14:00:00,20.75,529,1.2
siteA,2019-05-20 14:15:00,20.91,505,1.2
siteA,2019-05-20 14:30:00,21.07,481,1.2
siteA,2019-05-20 14:45:00,21.23,457,1.2
siteA,2019-05-20 15:00:00,21.4,433,1.2
siteA,2019-05-20 15:15:00,21.15,397,1.2
siteA,2019-05-20 15:30:00,20.9,362,1.2
siteA,2019-05-20 15:45:00,20.65,327,1.2
siteA,2019-05-20 16:00:00,20.39,291,1.2
siteA,2019-05-20 16:15:00,20.33,249,1.2
siteA,2019-05-20 16:30:00,20.27,208,1.2
siteA,2019-05-20 16:45:00,20.21,166,1.2
siteA,2019-05-20 17:00:00,20.14,124,0.4
siteA,2019-05-20 17:15:00,20.08,93,0.4
siteA,2019-05-20 17:30:00,20.02,62,0.4
siteA,2019-05-20 17:45:00,19.96,31,0.4
siteA,2019-05-20 18:00:00,19.89,0,0.4
siteA,2019-05-20 18:15:00,19.77,0,0.4
siteA,2019-05-20 18:30:00,19.64,0,0.4
siteA,2019-05-20 18:45:00,19.52,0,0.4
siteA,2019-05-20 19:00:00,19.39,0,0.4
siteA,2019-05-20 19:15:00,19.42,0,0.4
siteA,2019-05-20 19:30:00,19.45,0,0.4
siteA,2019-05-20 19:45:00,19.47,0,0.4
siteA,2019-05-20 20:00:00,19.5,0,0.4
siteA,2019-05-20 20:15:00,19.52,0,0.4
siteA,2019-05-20 20:30:00,19.55,0,0.4
siteA,2019-05-20 20:45:00,19.57,0,0.4
siteA,2019-05-20 21:00:00,19.6,0,0.4
siteA,2019-05-20 21:15:00,19.4,0,0.4
siteA,2019-05-20 21:30:00,19.2,0,0.4
siteA,2019-05-20 21:45:00,19,0,0.4
siteA,2019-05-20 22:00:00,18.8,0,0.4
siteA,2019-05-20 22:15:00,18.53,0,0.4
siteA,2019-05-20 22:30:00,18.27,0,0.4
siteA,2019-05-20 22:45:00,18.01,0,0.4
siteA,2019-05-20 23:00:00,17.75,0,0.4
siteA,2019-05-20 23:15:00,17.48,0,0.4
siteA,2019-05-20 23:30:00,17.22,0,0.4
siteA,2019-05-20 23:45:00,16.96,0,0.4
siteA,2019-05-21 00:00:00,16.7,0,0.4
siteA,2019-05-21 00:15:00,16.55,0,0.4
siteA,2019-05-21 00:30:00,16.39,0,0.4
siteA,2019-05-21 00:45:00,16.25,0,0.4
siteA,2019-05-21 01:00:00,16.1,0,0.4
siteA,2019-05-21 01:15:00,16,0,0.4
siteA,2019-05-21 01:30:00,15.9,0,0.4
siteA,2019-05-21 01:45:00,15.8,0,0.4
siteA,2019-05-21 02:00:00,15.7,0,0.4
siteA,2019-05-21 02:15:00,15.6,0,0.4
siteA,2019-05-21 02:30:00,15.5,0,0.4
siteA,2019-05-21 02:45:00,15.4,0,0.4
siteA,2019-05-21 03:00:00,15.3,0,0.4
siteA,2019-05-21 03:15:00,15.1,0,0.4
siteA,2019-05-21 03:30:00,14.9,0,0.4
siteA,2019-05-21 03:45:00,14.7,0,0.4
siteA,2019-05-21 04:00:00,14.5,0,0.4
siteA,2019-05-21 04:15:00,14.42,0,0.4
siteA,2019-05-21 04:30:00,14.35,0,0.4
siteA,2019-05-21 04:45:00,14.27,0,0.4
siteA,2019-05-21 05:00:00,14.2,0,0.4
siteA,2019-05-21 05:15:00,14.12,0,0.4
siteA,2019-05-21 05:30:00,14.05,0,0.4
siteA,2019-05-21 05:45:00,13.97,0,0.4
siteA,2019-05-21 06:00:00,13.9,0,0.4
siteA,2019-05-21 06:15:00,13.82,0,0.4
siteA,2019-05-21 06:30:00,13.75,0,0.4
siteA,2019-05-21 06:45:00,13.67,0,0.4
siteA,2019-05-21 07:00:00,13.6,0,0.4
siteA,2019-05-21 07:15:00,13.72,4,0.4
siteA,2019-05-21 07:30:00,13.85,8,0.4
siteA,2019-05-21 07:45:00,13.97,11,0.4
siteA,2019-05-21 08:00:00,14.1,15,0.4
siteA,2019-05-21 08:15:00,14.22,54,0.4
siteA,2019-05-21 08:30:00,14.35,92,7.61
siteA,2019-05-21 08:45:00,14.47,131,7.91
siteA,2019-05-21 09:00:00,14.6,169,14.58
siteA,2019-05-21 09:15:00,14.87,210,14.32
siteA,2019-05-21 09:30:00,15.14,250,10.27
siteA,2019-05-21 09:45:00,15.42,291,6.03
siteA,2019-05-21 10:00:00,15.7,332,7.02
siteA,2019-05-21 10:15:00,16.22,364,3.58
siteA,2019-05-21 10:30:00,16.75,397,3.9
siteA,2019-05-21 10:45:00,17.27,429,3.77
siteA,2019-05-21 11:00:00,17.79,462,3.74
siteA,2019-05-21 11:15:00,18.32,482,3.84
siteA,2019-05-21 11:30:00,18.84,502,0.4
siteA,2019-05-21 11:45:00,19.37,522,0.4
siteA,2019-05-21 12:00:00,19.89,542,0.4
siteA,2019-05-21 12:15:00,20.39,548,0.4
siteA,2019-05-21 12:30:00,20.9,553,0.4
siteA,2019-05-21 12:45:00,21.4,559,0.4
siteA,2019-05-21 13:00:00,21.9,564,0.4
siteA,2019-05-21 13:15:00,22.46,554,0.4
siteA,2019-05-21 13:30:00,23.02,545,0.4
siteA,2019-05-21 13:45:00,23.58,535,0.4
siteA,2019-05-21 14:00:00,24.15,525,0.4
siteA,2019-05-21 14:15:00,24.71,501,0.4
siteA,2019-05-21 14:30:00,25.27,478,0.4
siteA,2019-05-21 14:45:00,25.83,454,0.4
siteA,2019-05-21 15:00:00,26.4,430,0.4
siteA,2019-05-21 15:15:00,26,394,0.4
siteA,2019-05-21 15:30:00,25.6,359,0.4
siteA,2019-05-21 15:45:00,25.2,324,0.4
siteA,2019-05-21 16:00:00,24.8,288,0.4
siteA,2019-05-21 16:15:00,24.51,247,0.4
siteA,2019-05-21 16:30:00,24.22,205,0.4
siteA,2019-05-21 16:45:00,23.93,164,0.4
siteA,2019-05-21 17:00:00,23.65,122,0.4
siteA,2019-05-21 17:15:00,23.36,92,0.4
siteA,2019-05-21 17:30:00,23.07,61,0.4
siteA,2019-05-21 17:45:00,22.78,31,0.4
siteA,2019-05-21 18:00:00,22.5,0,0.4
siteA,2019-05-21 18:15:00,22.4,0,0.4
siteA,2019-05-21 18:30:00,22.3,0,0.4
siteA,2019-05-21 18:45:00,22.2,0,0.4
siteA,2019-05-21 19:00:00,22.1,0,0.4
siteA,2019-05-21 19:15:00,21.92,0,0.4
siteA,2019-05-21 19:30:00,21.75,0,0.4
siteA,2019-05-21 19:45:00,21.57,0,0.4
siteA,2019-05-21 20:00:00,21.4,0,0.4
siteA,2019-05-21 20:15:00,21.22,0,0.4
siteA,2019-05-21 20:30:00,21.05,0,0.4
siteA,2019-05-21 20:45:00,20.87,0,0.4
siteA,2019-05-21 21:00:00,20.7,0,0.4
siteA,2019-05-21 21:15:00,20.3,0,0.4
siteA,2019-05-21 21:30:00,19.89,0,0.4
siteA,2019-05-21 21:45:00,19.5,0,0.4
siteA,2019-05-21 22:00:00,19.1,0,0.4
siteA,2019-05-21 22:15:00,18.93,0,0.4
siteA,2019-05-21 22:30:00,18.77,0,0.4
siteA,2019-05-21 22:45:00,18.61,0,0.4
siteA,2019-05-21 23:00:00,18.45,0,0.4
siteA,2019-05-21 23:15:00,18.28,0,0.4
siteA,2019-05-21 23:30:00,18.12,0,0.4
siteA,2019-05-21 23:45:00,17.96,0,0.4
siteA,2019-05-22 00:00:00,17.8,0,4.8
siteA,2019-05-22 00:15:00,17.67,0,4.8
siteA,2019-05-22 00:30:00,17.55,0,4.8
siteA,2019-05-22 00:45:00,17.42,0,4.8
siteA,2019-05-22 01:00:00,17.3,0,4.8
siteA,2019-05-22 01:15:00,17.16,0,4.8
siteA,2019-05-22 01:30:00,17.02,0,4.8
siteA,2019-05-22 01:45:00,16.88,0,4.8
siteA,2019-05-22 02:00:00,16.75,0,4.8
siteA,2019-05-22 02:15:00,16.61,0,4.8
siteA,2019-05-22 02:30:00,16.47,0,4.8
siteA,2019-05-22 02:45:00,16.33,0,4.8
siteA,2019-05-22 03:00:00,16.2,0,4.8
siteA,2019-05-22 03:15:00,16.05,0,4.8
siteA,2019-05-22 03:30:00,15.89,0,4.8
siteA,2019-05-22 03:45:00,15.75,0,4.8
siteA,2019-05-22 04:00:00,15.6,0,4.8
siteA,2019-05-22 04:15:00,15.52,0,4.8
siteA,2019-05-22 04:30:00,15.45,0,4.8
siteA,2019-05-22 04:45:00,15.37,0,4.8
siteA,2019-05-22 05:00:00,15.3,0,4.8
siteA,2019-05-22 05:15:00,15.22,0,4.8
siteA,2019-05-22 05:30:00,15.15,0,4.8
siteA,2019-05-22 05:45:00,15.07,0,4.8
siteA,2019-05-22 06:00:00,15,0,4.8
siteA,2019-05-22 06:15:00,15.02,0,4.8
siteA,2019-05-22 06:30:00,15.05,0,4.8
siteA,2019-05-22 06:45:00,15.07,0,4.8
siteA,2019-05-22 07:00:00,15.1,0,4.8
siteA,2019-05-22 07:15:00,15.13,4,4.8
siteA,2019-05-22 07:30:00,15.17,7,4.8
siteA,2019-05-22 07:45:00,15.21,11,4.8
siteA,2019-05-22 08:00:00,15.25,14,4.96
siteA,2019-05-22 08:15:00,15.28,52,4.96
siteA,2019-05-22 08:30:00,15.32,90,4.96
siteA,2019-05-22 08:45:00,15.36,129,4.96
siteA,2019-05-22 09:00:00,15.4,167,4.96
siteA,2019-05-22 09:15:00,15.62,207,4.96
siteA,2019-05-22 09:30:00,15.85,248,4.96
siteA,2019-05-22 09:45:00,16.07,288,4.96
siteA,2019-05-22 10:00:00,16.3,328,4.8
siteA,2019-05-22 10:15:00,16.87,361,4.8
siteA,2019-05-22 10:30:00,17.45,393,4.8
siteA,2019-05-22 10:45:00,18.02,426,4.8
siteA,2019-05-22 11:00:00,18.6,458,4.8
siteA,2019-05-22 11:15:00,19.17,478,4.8
siteA,2019-05-22 11:30:00,19.75,498,4.8
siteA,2019-05-22 11:45:00,20.32,519,4.8
siteA,2019-05-22 12:00:00,20.9,539,4.8
siteA,2019-05-22 12:15:00,21.27,544,4.8
siteA,2019-05-22 12:30:00,21.65,550,4.8
siteA,2019-05-22 12:45:00,22.02,555,4.8
siteA,2019-05-22 13:00:00,22.4,561,13.47
siteA,2019-05-22 13:15:00,22.61,551,14.07
siteA,2019-05-22 13:30:00,22.82,541,19.97
siteA,2019-05-22 13:45:00,23.03,532,11.32
siteA,2019-05-22 14:00:00,23.25,522,10.87
siteA,2019-05-22 14:15:00,23.46,498,10.32
siteA,2019-05-22 14:30:00,23.67,474,11.69
siteA,2019-05-22 14:45:00,23.88,451,12.74
siteA,2019-05-22 15:00:00,24.1,427,13.77
siteA,2019-05-22 15:15:00,24.1,392,10.13
siteA,2019-05-22 15:30:00,24.1,356,10.29
siteA,2019-05-22 15:45:00,24.1,321,12.29
siteA,2019-05-22 16:00:00,24.1,286,11.64
siteA,2019-05-22 16:15:00,23.68,245,12.24
siteA,2019-05-22 16:30:00,23.27,203,13.28
siteA,2019-05-22 16:45:00,22.86,162,13.2
siteA,2019-05-22 17:00:00,22.45,120,10.49
siteA,2019-05-22 17:15:00,22.03,90,12.52
siteA,2019-05-22 17:30:00,21.62,60,10.46
siteA,2019-05-22 17:45:00,21.21,30,10.81
siteA,2019-05-22 18:00:00,20.8,0,10.56
siteA,2019-05-22 18:15:00,20.75,0,5.2
siteA,2019-05-22 18:30:00,20.7,0,5.2
siteA,2019-05-22 18:45:00,20.65,0,5.2
siteA,2019-05-22 19:00:00,20.6,0,5.2
siteA,2019-05-22 19:15:00,20.43,0,5.2
siteA,2019-05-22 19:30:00,20.27,0,5.2
siteA,2019-05-22 19:45:00,20.11,0,5.2
siteA,2019-05-22 20:00:00,19.95,0,5.2
siteA,2019-05-22 20:15:00,19.78,0,5.2
siteA,2019-05-22 20:30:00,19.62,0,5.2
siteA,2019-05-22 20:45:00,19.46,0,5.2
siteA,2019-05-22 21:00:00,19.3,0,5.2
siteA,2019-05-22 21:15:00,19.27,0,5.2
siteA,2019-05-22 21:30:00,19.25,0,5.2
siteA,2019-05-22 21:45:00,19.22,0,5.2
siteA,2019-05-22 22:00:00,19.2,0,4.8
siteA,2019-05-22 22:15:00,18.98,0,4.8
siteA,2019-05-22 22:30:00,18.77,0,4.8
siteA,2019-05-22 22:45:00,18.56,0,4.8
siteA,2019-05-22 23:00:00,18.35,0,4.8
siteA,2019-05-22 23:15:00,18.13,0,4.8
siteA,2019-05-22 23:30:00,17.92,0,4.8
siteA,2019-05-22 23:45:00,17.71,0,4.8
siteA,2019-05-23 00:00:00,17.5,0,4.8
siteA,2019-05-23 00:15:00,17.32,0,4.8
siteA,2019-05-23 00:30:00,17.14,0,4.8
siteA,2019-05-23 00:45:00,16.97,0,4.8
siteA,2019-05-23 01:00:00,16.8,0,4.8
siteA,2019-05-23 01:15:00,16.77,0,4.8
siteA,2019-05-23 01:30:00,16.75,0,4.8
siteA,2019-05-23 01:45:00,16.72,0,4.8
siteA,2019-05-23 02:00:00,16.7,0,4.8
siteA,2019-05-23 02:15:00,16.67,0,4.8
siteA,2019-05-23 02:30:00,16.65,0,4.8
siteA,2019-05-23 02:45:00,16.62,0,4.8
siteA,2019-05-23 03:00:00,16.6,0,4.8
siteA,2019-05-23 03:15:00,16.55,0,4.8
siteA,2019-05-23 03:30:00,16.5,0,4.8
siteA,2019-05-23 03:45:00,16.45,0,4.8
siteA,2019-05-23 04:00:00,16.39,0,4.8
siteA,2019-05-23 04:15:00,16.25,0,4.8
siteA,2019-05-23 04:30:00,16.09,0,4.8
siteA,2019-05-23 04:45:00,15.95,0,4.8
siteA,2019-05-23 05:00:00,15.8,0,4.8
siteA,2019-05-23 05:15:00,15.64,0,4.8
siteA,2019-05-23 05:30:00,15.5,0,4.8
siteA,2019-05-23 05:45:00,15.35,0,4.8
siteA,2019-05-23 06:00:00,15.2,0,4.8
siteA,2019-05-23 06:15:00,15.07,0,4.8
siteA,2019-05-23 06:30:00,14.95,0,4.8
siteA,2019-05-23 06:45:00,14.82,0,4.8
siteA,2019-05-23 07:00:00,14.7,0,4.8
siteA,2019-05-23 07:15:00,14.77,3,4.8
siteA,2019-05-23 07:30:00,14.85,6,4.8
siteA,2019-05-23 07:45:00,14.92,10,4.8
siteA,2019-05-23 08:00:00,15,13,4.96
siteA,2019-05-23 08:15:00,15.07,51,4.96
siteA,2019-05-23 08:30:00,15.15,88,4.96
siteA,2019-05-23 08:45:00,15.22,126,4.96
siteA,2019-05-23 09:00:00,15.3,164,4.96
siteA,2019-05-23 09:15:00,15.75,204,4.96
siteA,2019-05-23 09:30:00,16.2,245,4.96
siteA,2019-05-23 09:45:00,16.65,285,4.96
siteA,2019-05-23 10:00:00,17.1,325,4.8
siteA,2019-05-23 10:15:00,17.53,358,4.8
siteA,2019-05-23 10:30:00,17.97,390,4.8
siteA,2019-05-23 10:45:00,18.41,423,4.8
siteA,2019-05-23 11:00:00,18.85,455,4.8
siteA,2019-05-23 11:15:00,19.28,475,4.8
siteA,2019-05-23 11:30:00,19.72,495,4.8
siteA,2019-05-23 11:45:00,20.16,515,4.8
siteA,2019-05-23 12:00:00,20.6,535,4.8
siteA,2019-05-23 12:15:00,20.8,541,4.8
siteA,2019-05-23 12:30:00,21,546,4.8
siteA,2019-05-23 12:45:00,21.2,552,9.05
siteA,2019-05-23 13:00:00,21.4,557,8.23
siteA,2019-05-23 13:15:00,21.6,548,7.95
siteA,2019-05-23 13:30:00,21.79,538,8.65
siteA,2019-05-23 13:45:00,22,529,9.01
siteA,2019-05-23 14:00:00,22.2,519,8.74
siteA,2019-05-23 14:15:00,22.4,495,9.28
siteA,2019-05-23 14:30:00,22.6,471,8.54
siteA,2019-05-23 14:45:00,22.8,448,8.39
siteA,2019-05-23 15:00:00,23,424,9.69
siteA,2019-05-23 15:15:00,22.95,389,10.16
siteA,2019-05-23 15:30:00,22.9,354,8.7
siteA,2019-05-23 15:45:00,22.85,319,9.44
siteA,2019-05-23 16:00:00,22.8,283,9.96
siteA,2019-05-23 16:15:00,22.55,242,9.03
siteA,2019-05-23 16:30:00,22.3,201,9.27
siteA,2019-05-23 16:45:00,22.05,160,10.43
siteA,2019-05-23 17:00:00,21.8,119,9.46
siteA,2019-05-23 17:15:00,21.55,89,8.39
siteA,2019-05-23 17:30:00,21.3,59,8.84
siteA,2019-05-23 17:45:00,21.05,30,8.55
siteA,2019-05-23 18:00:00,20.8,0,8.41
siteA,2019-05-23 18:15:00,20.77,0,5.2
siteA,2019-05-23 18:30:00,20.75,0,5.2
siteA,2019-05-23 18:45:00,20.72,0,5.2
siteA,2019-05-23 19:00:00,20.7,0,5.2
siteA,2019-05-23 19:15:00,20.52,0,5.2
siteA,2019-05-23 19:30:00,20.35,0,5.2
siteA,2019-05-23 19:45:00,20.17,0,5.2
siteA,2019-05-23 20:00:00,20,0,5.2
siteA,2019-05-23 20:15:00,19.82,0,5.2
siteA,2019-05-23 20:30:00,19.64,0,5.2
siteA,2019-05-23 20:45:00,19.47,0,5.2
siteA,2019-05-23 21:00:00,19.3,0,5.2
siteA,2019-05-23 21:15:00,19.05,0,5.2
siteA,2019-05-23 21:30:00,18.8,0,5.2
siteA,2019-05-23 21:45:00,18.55,0,5.2
siteA,2019-05-23 22:00:00,18.3,0,4.8
siteA,2019-05-23 22:15:00,18.22,0,4.8
siteA,2019-05-23 22:30:00,18.14,0,4.8
siteA,2019-05-23 22:45:00,18.07,0,4.8
siteA,2019-05-23 23:00:00,18,0,4.8
siteA,2019-05-23 23:15:00,17.92,0,4.8
siteA,2019-05-23 23:30:00,17.85,0,4.8
siteA,2019-05-23 23:45:00,17.77,0,4.8
siteA,2019-05-24 00:00:00,17.7,0,4.8
siteA,2019-05-24 00:15:00,17.52,0,4.8
siteA,2019-05-24 00:30:00,17.35,0,4.8
siteA,2019-05-24 00:45:00,17.17,0,4.8
siteA,2019-05-24 01:00:00,17,0,4.8
siteA,2019-05-24 01:15:00,16.93,0,4.8
siteA,2019-05-24 01:30:00,16.87,0,4.8
siteA,2019-05-24 01:45:00,16.81,0,4.8
siteA,2019-05-24 02:00:00,16.75,0,4.8
siteA,2019-05-24 02:15:00,16.68,0,4.8
siteA,2019-05-24 02:30:00,16.62,0,4.8
siteA,2019-05-24 02:45:00,16.56,0,4.8
siteA,2019-05-24 03:00:00,16.5,0,4.8
siteA,2019-05-24 03:15:00,16.39,0,4.8
siteA,2019-05-24 03:30:00,16.3,0,4.8
siteA,2019-05-24 03:45:00,16.2,0,4.8
siteA,2019-05-24 04:00:00,16.1,0,4.8
siteA,2019-05-24 04:15:00,15.91,0,4.8
siteA,2019-05-24 04:30:00,15.72,0,4.8
siteA,2019-05-24 04:45:00,15.53,0,4.8
siteA,2019-05-24 05:00:00,15.35,0,4.8
siteA,2019-05-24 05:15:00,15.16,0,4.8
siteA,2019-05-24 05:30:00,14.97,0,4.8
siteA,2019-05-24 05:45:00,14.78,0,4.8
siteA,2019-05-24 06:00:00,14.6,0,4.8
siteA,2019-05-24 06:15:00,14.45,0,4.8
siteA,2019-05-24 06:30:00,14.3,0,4.8
siteA,2019-05-24 06:45:00,14.15,0,4.8
siteA,2019-05-24 07:00:00,14,0,4.8
siteA,2019-05-24 07:15:00,14,3,4.8
siteA,2019-05-24 07:30:00,14,6,4.8
siteA,2019-05-24 07:45:00,14,9,4.8
siteA,2019-05-24 08:00:00,14,12,4.96
siteA,2019-05-24 08:15:00,14,49,4.96
siteA,2019-05-24 08:30:00,14,87,4.96
siteA,2019-05-24 08:45:00,14,124,4.96
siteA,2019-05-24 09:00:00,14,162,4.96
siteA,2019-05-24 09:15:00,14.2,202,4.96
siteA,2019-05-24 09:30:00,14.4,242,4.96
siteA,2019-05-24 09:45:00,14.6,282,4.96
siteA,2019-05-24 10:00:00,14.8,323,4.8
siteA,2019-05-24 10:15:00,15.27,355,4.8
siteA,2019-05-24 10:30:00,15.75,387,4.8
siteA,2019-05-24 10:45:00,16.22,419,4.8
siteA,2019-05-24 11:00:00,16.7,452,4.8
siteA,2019-05-24 11:15:00,17.17,472,4.8
siteA,2019-05-24 11:30:00,17.65,492,4.8
siteA,2019-05-24 11:45:00,18.12,512,4.8
siteA,2019-05-24 12:00:00,18.6,532,4.8
siteA,2019-05-24 12:15:00,19.02,538,4.8
siteA,2019-05-24 12:30:00,19.45,543,4.8
siteA,2019-05-24 12:45:00,19.87,549,4.8
siteA,2019-05-24 13:00:00,20.3,554,4.8
siteA,2019-05-24 13:15:00,20.75,545,12.13
siteA,2019-05-24 13:30:00,21.2,535,7.97
siteA,2019-05-24 13:45:00,21.65,525,8.5
siteA,2019-05-24 14:00:00,22.1,516,8.74
siteA,2019-05-24 14:15:00,22.55,492,8.62
siteA,2019-05-24 14:30:00,23,468,8.65
siteA,2019-05-24 14:45:00,23.45,445,8.45
siteA,2019-05-24 15:00:00,23.9,421,8.79
siteA,2019-05-24 15:15:00,23.85,386,9.58
siteA,2019-05-24 15:30:00,23.79,351,10
siteA,2019-05-24 15:45:00,23.75,316,10.77
siteA,2019-05-24 16:00:00,23.7,281,8.75
siteA,2019-05-24 16:15:00,23.31,240,9.91
siteA,2019-05-24 16:30:00,22.92,199,9.85
siteA,2019-05-24 16:45:00,22.53,158,9.53
siteA,2019-05-24 17:00:00,22.15,117,9.96
siteA,2019-05-24 17:15:00,21.76,88,8.34
siteA,2019-05-24 17:30:00,21.37,58,9.1
siteA,2019-05-24 17:45:00,20.98,29,8.46
siteA,2019-05-24 18:00:00,20.6,0,8.47
siteA,2019-05-24 18:15:00,20.37,0,5.2
siteA,2019-05-24 18:30:00,20.14,0,5.2
siteA,2019-05-24 18:45:00,19.92,0,5.2
siteA,2019-05-24 19:00:00,19.7,0,5.2
siteA,2019-05-24 19:15:00,19.55,0,5.2
siteA,2019-05-24 19:30:00,19.39,0,5.2
siteA,2019-05-24 19:45:00,19.25,0,5.2
siteA,2019-05-24 20:00:00,19.1,0,5.2
siteA,2019-05-24 20:15:00,18.95,0,5.2
siteA,2019-05-24 20:30:00,18.8,0,5.2
siteA,2019-05-24 20:45:00,18.64,0,5.2
siteA,2019-05-24 21:00:00,18.5,0,5.2
siteA,2019-05-24 21:15:00,18.17,0,5.2
siteA,2019-05-24 21:30:00,17.85,0,5.2
siteA,2019-05-24 21:45:00,17.52,0,5.2
siteA,2019-05-24 22:00:00,17.2,0,4.8
siteA,2019-05-24 22:15:00,17.07,0,4.8
siteA,2019-05-24 22:30:00,16.95,0,4.8
siteA,2019-05-24 22:45:00,16.82,0,4.8
siteA,2019-05-24 23:00:00,16.7,0,4.8
siteA,2019-05-24 23:15:00,16.57,0,4.8
siteA,2019-05-24 23:30:00,16.45,0,4.8
siteA,2019-05-24 23:45:00,16.32,0,4.8
siteA,2019-05-25 00:00:00,16.2,0,4.8
siteA,2019-05-25 00:15:00,16.1,0,4.8
siteA,2019-05-25 00:30:00,16,0,4.8
siteA,2019-05-25 00:45:00,15.9,0,4.8
siteA,2019-05-25 01:00:00,15.8,0,4.8
siteA,2019-05-25 01:15:00,15.67,0,4.8
siteA,2019-05-25 01:30:00,15.55,0,4.8
siteA,2019-05-25 01:45:00,15.42,0,4.8
siteA,2019-05-25 02:00:00,15.3,0,4.8
siteA,2019-05-25 02:15:00,15.17,0,4.8
siteA,2019-05-25 02:30:00,15.05,0,4.8
siteA,2019-05-25 02:45:00,14.92,0,4.8
siteA,2019-05-25 03:00:00,14.8,0,4.8
siteA,2019-05-25 03:15:00,14.65,0,4.8
siteA,2019-05-25 03:30:00,14.5,0,4.8
siteA,2019-05-25 03:45:00,14.35,0,4.8
siteA,2019-05-25 04:00:00,14.2,0,4.8
siteA,2019-05-25 04:15:00,14.1,0,4.8
siteA,2019-05-25 04:30:00,14,0,4.8
siteA,2019-05-25 04:45:00,13.9,0,4.8
siteA,2019-05-25 05:00:00,13.8,0,4.8
